tweetid,userid,user_display_name,tweet_time,Traffic,Traffic_keywords,Travel,Travel_keywords,Terrorism,Terrorism_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Crime,Crime_keywords,Events,Events_keywords,Education,Education_keywords,Health,Health_keywords,Sports,Sports_keywords,Lifestyle,Lifestyle_keywords,Politics,Politics_keywords,Economy,Economy_keywords,Entertainment,Entertainment_keywords,Religion,Religion_keywords,Stock Exchange,Stock Exchange_keywords,Courthouse types stories,Courthouse types stories_keywords,City Hall types stories,City Hall types stories_keywords,Business,Business_keywords,Leisure,Leisure_keywords,Obituaries,Obituaries_keywords,2nd Amendment,2nd Amendment_keywords,Russian Sphere,Russian Sphere_keywords,Immigration,Immigration_keywords,Race,Race_keywords,State House types stories,State House types stories_keywords,Abortion,Abortion_keywords,Science,Science_keywords,Technology,Technology_keywords
811329940956266496,2753146444,Cleveland Online,2016-12-20 21:58:00,0.0,(),,,,,0.0,(),,,,,1.0,"('christmas',)",,,,,,,,,,,1.0,"('market',)",,,2.0,"('christmas', 'islamic')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811346053182144512,2577082467,Cincinnati Today,2016-12-20 23:02:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('robbery',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811272042209222656,3074563039,St. Louis Online,2016-12-20 18:08:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812095259970859008,2495567768,San Francisco Daily,2016-12-23 00:39:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('arrest',)",,,,,,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812811626135044096,2620614029,Philadelphia Online,2016-12-25 00:06:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('starbucks',)",,,,,,,,,,,,,,,,,,,,
811976661419823104,2495567768,San Francisco Daily,2016-12-22 16:48:00,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,1.0,"('hunt',)",,,1.0,"('market',)",,,1.0,"('christmas',)",,,,,,,,,1.0,"('hunt',)",,,,,,,,,,,,,,,,,,
811678455515463680,2944766250,Atlanta Online,2016-12-21 21:03:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812528037426266112,2547141851,Chicago Daily News,2016-12-24 05:19:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811630000000000000,2753146444,Cleveland Online,2016-12-21 17:49:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812256515201449984,2944944427,Miami Today,2016-12-23 11:20:00,0.0,(),,,,,0.0,(),,,,,1.0,"('christmas',)",,,,,,,,,,,1.0,"('market',)",,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811482875241648128,2752677905,New York City Today,2016-12-21 08:06:00,0.0,(),,,,,0.0,(),,,1.0,"('fraud',)",,,,,1.0,"('drug',)",,,,,,,1.0,"('tax',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812003837540241408,2752677905,New York City Today,2016-12-22 18:36:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811827965420011520,2624554209,Los Angeles Daily,2016-12-22 06:57:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811367368643514368,2547141851,Chicago Daily News,2016-12-21 00:27:00,0.0,(),,,,,,,,,,,,,1.0,"('school',)",,,,,,,,,1.0,"('business',)",1.0,"('business',)",,,,,,,,,1.0,"('business',)",,,,,,,,,,,,,,,,,,,,
811186963135008768,2675966513,Dallas Top News,2016-12-20 12:30:00,0.0,(),,,,,0.0,(),0.0,(),2.0,"('arrest', 'police')",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811846344587542528,2630842499,San Diego Daily,2016-12-22 08:10:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811427835067990016,2601235821,Pittsburgh Today,2016-12-21 04:27:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('robbery',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811244996645031936,2484642526,Warfare Worldwide,2016-12-20 16:20:00,0.0,(),1.0,"('star',)",,,0.0,(),,,,,,,,,,,1.0,"('star',)",,,,,,,,,,,,,,,,,,,,,,,,,2.0,"('russia', 'turkey')",,,,,,,,,,,,
810908151390359552,2577082467,Cincinnati Today,2016-12-19 18:02:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('accuse',)",,,,,,,,,,,,,,,,,,,,,1.0,"('judge',)",,,,,,,,,,,,,,,,,,,,,,,,
812073604716367872,2577082467,Cincinnati Today,2016-12-22 23:13:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('prison',)",,,,,,,,,,,,,,,,,,,,,,,1.0,"('mayor',)",,,,,,,,,,,,,,,,,,,,,,
810970000000000000,2547141851,Chicago Daily News,2016-12-19 22:06:00,1.0,"('bus',)",,,1.0,"('shoot',)",,,,,1.0,"('party',)",1.0,"('party',)",,,,,,,1.0,"('party',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811049529441185792,2944944427,Miami Today,2016-12-20 03:24:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811629129946820608,2743327187,Washington Online,2016-12-21 17:47:00,0.0,(),,,,,0.0,(),0.0,(),,,,,1.0,"('transcript',)",,,,,,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811328850433024000,2752677905,New York City Today,2016-12-20 21:54:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('want',)",,,,,,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812316676112977920,3071479646,Baltimore Online,2016-12-23 15:19:00,1.0,"('race',)",,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810740810970963968,2495567768,San Francisco Daily,2016-12-19 06:57:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('trump',)",1.0,"('tax',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811935118713618432,2944766250,Atlanta Online,2016-12-22 14:03:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('white',)",,,,,,,,
811723760436973568,2537507303,El Paso Top News,2016-12-22 00:03:00,0.0,(),,,,,,,,,2.0,"('bribery', 'prison')",,,,,1.0,"('sex',)",,,,,,,1.0,"('worker',)",,,,,,,,,,,1.0,"('worker',)",,,,,,,,,,,,,,,,,,,,
811940149949071360,2611151319,Seattle Post,2016-12-22 14:23:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810657497790955520,2944944427,Miami Today,2016-12-19 01:26:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811767000000000000,2630842499,San Diego Daily,2016-12-22 02:53:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810857297383739392,2495567768,San Francisco Daily,2016-12-19 14:40:00,2.0,"('pedestrian', 'sidewalk')",,,,,0.0,(),0.0,(),,,,,1.0,"('teacher',)",,,,,,,,,,,,,,,,,,,,,1.0,"('drive',)",,,,,,,,,,,,,,,,,,,,
810861828804907008,2753146444,Cleveland Online,2016-12-19 14:58:00,1.0,"('car',)",,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('factory',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811186212664967168,2530830345,New Orleans Online,2016-12-20 12:27:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,2.0,"('education', 'school')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811927899657924608,2495567768,San Francisco Daily,2016-12-22 13:34:00,0.0,(),1.0,"('park',)",,,0.0,(),,,,,,,,,,,,,1.0,"('park',)",,,,,,,,,,,,,,,,,1.0,"('park',)",,,,,,,,,,,,,,,,,,
812640305656819712,2628066159,Houston Top News,2016-12-24 12:45:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('sin',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812537853129396224,2620614029,Philadelphia Online,2016-12-24 05:58:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812065208629952512,2620614029,Philadelphia Online,2016-12-22 22:40:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('political',)",1.0,"('pay',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811373406113435648,2944944427,Miami Today,2016-12-21 00:51:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812303841496547328,2611151319,Seattle Post,2016-12-23 14:28:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810907898926796800,2743327187,Washington Online,2016-12-19 18:01:00,1.0,"('car',)",,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('christian',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
810957482055127040,2624554209,Los Angeles Daily,2016-12-19 21:18:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811522726770999296,2570017414,Memphis Online,2016-12-21 10:44:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812415344719577088,2570017414,Memphis Online,2016-12-23 21:51:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811374666514395136,2743327187,Washington Online,2016-12-21 00:56:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811643214503546880,2624554209,Los Angeles Daily,2016-12-21 18:43:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812870000000000000,2753211010,Phoenix Daily News,2016-12-25 03:58:00,0.0,(),,,,,0.0,(),1.0,"('shelter',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812294019371954176,3071479646,Baltimore Online,2016-12-23 13:49:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812471914778206208,2591847731,Boston Today,2016-12-24 01:36:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811291171507019776,2944944427,Miami Today,2016-12-20 19:24:00,1.0,"('truck',)",,,,,0.0,(),0.0,(),1.0,"('custody',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810991463593082880,2753146444,Cleveland Online,2016-12-19 23:33:00,0.0,(),,,,,0.0,(),,,3.0,"('cop', 'murder', 'penalty')",,,,,1.0,"('death',)",,,,,,,,,,,,,,,1.0,"('judge',)",,,,,,,,,,,,,,,,,,,,,,,,
811301504376340480,2752677905,New York City Today,2016-12-20 20:05:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,1.0,"('beach',)",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('white',)",,,,,,,,
810992639612948480,2591847731,Boston Today,2016-12-19 23:38:00,,,,,,,,,,,1.0,"('conviction',)",,,,,,,1.0,"('court',)",,,,,1.0,"('corruption',)",,,,,,,1.0,"('appeal',)",,,,,,,,,,,,,,,,,1.0,"('appeal',)",,,,,,
811969939930284032,2587843805,KansasCityDailyNews,2016-12-22 16:21:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('mourn',)",,,,,,,,,,,,,,,,
812358206836051968,2570017414,Memphis Online,2016-12-23 18:04:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('trump',)",,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812506138151370752,2752677905,New York City Today,2016-12-24 03:52:00,0.0,(),,,,,0.0,(),0.0,(),,,,,1.0,"('test',)",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('gun',)",,,,,,,,,,,,,,
810818963479429120,3899481526,Syria Today,2016-12-19 12:07:00,0.0,(),,,1.0,"('isi',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('general',)",,,,,,,,,,,,,,,,,,,,
811569714212302848,2624554209,Los Angeles Daily,2016-12-21 13:51:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,2.0,"('doctor', 'heart')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('experiment',)",,
810656742627561472,2753146444,Cleveland Online,2016-12-19 01:23:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811442349637337088,3074563039,St. Louis Online,2016-12-21 05:25:00,0.0,(),,,,,,,,,1.0,"('conviction',)",,,,,,,1.0,"('court',)",,,,,,,,,,,,,1.0,"('appeal',)",,,,,,,,,,,,,,,,,1.0,"('appeal',)",,,,,,
811272797074898944,2611151319,Seattle Post,2016-12-20 18:11:00,0.0,(),,,,,1.0,"('arctic',)",0.0,(),,,,,,,,,,,,,1.0,"('obama',)",,,,,,,,,,,,,1.0,"('bar',)",,,,,,,,,,,,,,,,,,,,
811664000000000000,2752677905,New York City Today,2016-12-21 20:04:00,2.0,"('bus', 'car')",,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811630136781131776,2587843805,KansasCityDailyNews,2016-12-21 17:51:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('hospital',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811027879748308992,2753146444,Cleveland Online,2016-12-20 01:58:00,0.0,(),,,,,0.0,(),,,,,,,,,1.0,"('sex',)",,,,,,,1.0,"('bond',)",,,,,1.0,"('bond',)",,,,,,,,,,,,,,,,,,,,,,,,,,
811771332706893824,2620614029,Philadelphia Online,2016-12-22 03:12:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812320961462730752,2752677905,New York City Today,2016-12-23 15:36:00,1.0,"('car',)",,,1.0,"('shoot',)",0.0,(),0.0,(),1.0,"('cop',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812167999859884032,2537507303,El Paso Top News,2016-12-23 05:28:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('arrest',)",,,,,1.0,"('sex',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811207357426450432,2587843805,KansasCityDailyNews,2016-12-20 13:51:00,0.0,(),,,1.0,"('terrorist',)",0.0,(),,,,,,,,,,,,,,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,1.0,"('turkey',)",,,,,,,,,,,,
810975100271005696,2753146444,Cleveland Online,2016-12-19 22:28:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('pardon',)",,,,,,,,,,,1.0,"('obama',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812755744726614016,2587843805,KansasCityDailyNews,2016-12-24 20:24:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811915732040740864,2547141851,Chicago Daily News,2016-12-22 12:46:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811641201485090816,2944944427,Miami Today,2016-12-21 18:35:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('open',)",,,,,1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811294693875154944,2570017414,Memphis Online,2016-12-20 19:38:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811629878021881856,2753146444,Cleveland Online,2016-12-21 17:50:00,0.0,(),,,,,1.0,"('wind',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('facebook',)",,,,,,,,,,,,,,,,,,,,
811651022791835648,2495567768,San Francisco Daily,2016-12-21 19:14:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812453277409415168,2752677905,New York City Today,2016-12-24 00:22:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812307348823871488,3899481526,Syria Today,2016-12-23 14:42:00,0.0,(),,,1.0,"('isi',)",0.0,(),0.0,(),,,,,,,1.0,"('death',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811693306602225664,2547141851,Chicago Daily News,2016-12-21 22:02:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812690636377911296,2753338899,San Antonio Top News,2016-12-24 16:05:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812087623649021952,2944944427,Miami Today,2016-12-23 00:09:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('pastor',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
810691478741798912,2547141851,Chicago Daily News,2016-12-19 03:41:00,0.0,(),,,1.0,"('bomb',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('bear',)",,,,,,,,,,,,,,,,
812480464799854592,2587843805,KansasCityDailyNews,2016-12-24 02:10:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('medical',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810689473998688256,2620614029,Philadelphia Online,2016-12-19 03:33:00,1.0,"('bus',)",,,,,0.0,(),0.0,(),1.0,"('police',)",,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811381717030334464,2752677905,New York City Today,2016-12-21 01:24:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811331204633006080,2753146444,Cleveland Online,2016-12-20 22:03:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('arrest',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812784777833103360,2753146444,Cleveland Online,2016-12-24 22:19:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812724619241209856,2944944427,Miami Today,2016-12-24 18:20:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,1.0,"('conference',)",,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811791976341405696,2495567768,San Francisco Daily,2016-12-22 04:34:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shop',)",,,,,,,,,,,,,,,,,,,,
811434000000000000,3071479646,Baltimore Online,2016-12-21 04:53:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812135445299662848,2547141851,Chicago Daily News,2016-12-23 03:19:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('robbery',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812791572626542592,2620614029,Philadelphia Online,2016-12-24 22:46:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('nbc',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812365000000000000,2675966513,Dallas Top News,2016-12-23 18:31:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,2.0,"('christmas', 'church')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811261223073415168,2591847731,Boston Today,2016-12-20 17:25:00,0.0,(),,,,,,,,,1.0,"('police',)",,,1.0,"('department',)",,,,,,,,,,,,,1.0,"('holiday',)",,,,,,,1.0,"('facebook',)",,,,,,,,,,,,,,,,,,,,
811656811438809088,2753211010,Phoenix Daily News,2016-12-21 19:37:00,0.0,(),,,,,0.0,(),,,2.0,"('fbi', 'robbery')",,,,,,,,,,,,,1.0,"('bank',)",,,,,,,,,,,1.0,"('bank',)",,,,,,,,,,,,,,,,,,,,
811548000000000000,2944944427,Miami Today,2016-12-21 12:23:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811331000000000000,2620614029,Philadelphia Online,2016-12-20 22:03:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812875312103129088,3071479646,Baltimore Online,2016-12-25 04:19:00,0.0,(),,,1.0,"('shoot',)",0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812883449669414912,2743327187,Washington Online,2016-12-25 04:51:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811766548927041536,3071479646,Baltimore Online,2016-12-22 02:53:00,0.0,(),,,,,0.0,(),0.0,(),,,,,2.0,"('school', 'student')",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('handgun',)",,,,,,,,,,,,,,
812318687881547776,2547141851,Chicago Daily News,2016-12-23 15:27:00,0.0,(),2.0,"('airport', 'travel')",,,0.0,(),,,,,,,,,,,,,1.0,"('travel',)",,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812868345867419648,2570017414,Memphis Online,2016-12-25 03:51:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,1.0,"('program',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811091234836062208,3899481526,Syria Today,2016-12-20 06:09:00,0.0,(),,,1.0,"('isi',)",0.0,(),,,2.0,"('accuse', 'police')",,,,,,,,,,,,,,,,,1.0,"('religious',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811909353716514816,3899481526,Syria Today,2016-12-22 12:20:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812989000000000000,2752677905,New York City Today,2016-12-25 11:52:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('fbi',)",1.0,"('fundraise',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812153070222266368,2753338899,San Antonio Top News,2016-12-23 04:29:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('bat',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812620056505053184,2484642526,Warfare Worldwide,2016-12-24 11:24:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811995533728501760,2547141851,Chicago Daily News,2016-12-22 18:03:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811639197308252160,2601235821,Pittsburgh Today,2016-12-21 18:27:00,1.0,"('transport',)",,,,,0.0,(),0.0,(),0.0,(),,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812063951647363072,2752677905,New York City Today,2016-12-22 22:35:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813071646819045376,2495567768,San Francisco Daily,2016-12-25 17:19:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813059645946429440,2675966513,Dallas Top News,2016-12-25 16:31:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813028331109122048,3899481526,Syria Today,2016-12-25 14:27:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810766146764947456,3899481526,Syria Today,2016-12-19 08:38:00,0.0,(),,,1.0,"('isi',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813057046694215680,2753146444,Cleveland Online,2016-12-25 16:21:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
