tweetid,userid,user_display_name,tweet_time,Health,Health_keywords,Traffic,Traffic_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Crime,Crime_keywords,Lifestyle,Lifestyle_keywords,Travel,Travel_keywords,Leisure,Leisure_keywords,City Hall types stories,City Hall types stories_keywords,Obituaries,Obituaries_keywords,Sports,Sports_keywords,Politics,Politics_keywords,Events,Events_keywords,Business,Business_keywords,Education,Education_keywords,Terrorism,Terrorism_keywords,Entertainment,Entertainment_keywords,Economy,Economy_keywords,Courthouse types stories,Courthouse types stories_keywords,Race,Race_keywords,Technology,Technology_keywords,Religion,Religion_keywords,Stock Exchange,Stock Exchange_keywords,Russian Sphere,Russian Sphere_keywords,State House types stories,State House types stories_keywords,Immigration,Immigration_keywords,2nd Amendment,2nd Amendment_keywords,Science,Science_keywords
7.81e+17,2530830345,New Orleans Online,2016-09-28 23:08:00,,,1.0,"('vehicle',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3074013672,Oakland Online,2016-09-27 15:03:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,2.0,"('election', 'politics')",,,1.0,"('general',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2577082467,Cincinnati Today,2016-09-29 21:26:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('candidate',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3899481526,Syria Today,2016-09-27 11:59:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2928870434,Newspeak Daily,2016-09-27 9:31:00,2.0,"('drug', 'health')",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('amgen',)",,,,,,,,,,,,,,,,,1.0,"('short',)",,,,,,,,,,
7.81e+17,3074563039,St. Louis Online,2016-09-29 13:10:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('republican',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2753211010,Phoenix Daily News,2016-10-01 13:45:00,,,0.0,(),0.0,(),0.0,(),1.0,"('arson',)",,,,,,,,,,,,,,,,,1.0,"('restaurant',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-29 4:03:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2591847731,Boston Today,2016-10-02 9:11:00,,,0.0,(),0.0,(),,,,,,,,,,,1.0,"('report',)",,,,,2.0,"('politics', 'trump')",,,,,,,,,,,1.0,"('tax',)",,,,,,,,,,,,,,,,,,,,
7.81e+17,2928870434,Newspeak Daily,2016-09-27 18:39:00,3.0,"('brain', 'death', 'health')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('hollywood',)",,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2547141851,Chicago Daily News,2016-09-29 21:28:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('teach',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-27 13:26:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-10-01 21:43:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('coach', 'sport')",,,,,,,,,,,,,1.0,"('job',)",,,,,,,,,,,,,,,,,,,,
7.82e+17,2624554209,Los Angeles Daily,2016-09-30 20:44:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2591847731,Boston Today,2016-09-28 9:58:00,,,0.0,(),0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2591847731,Boston Today,2016-09-30 9:35:00,,,1.0,"('car',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2601235821,Pittsburgh Today,2016-10-01 19:03:00,,,0.0,(),0.0,(),0.0,(),3.0,"('arrest', 'kidnapping', 'want')",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2601235821,Pittsburgh Today,2016-09-30 13:48:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('worker',)",,,,,,,1.0,"('worker',)",,,,,,,,,,,,,,,,,,,,
7.82e+17,2495567768,San Francisco Daily,2016-09-29 23:08:00,,,0.0,(),0.0,(),,,1.0,"('arrest',)",1.0,"('hotel',)",1.0,"('hotel',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3071479646,Baltimore Online,2016-09-30 3:14:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3899481526,Syria Today,2016-10-02 7:49:00,,,0.0,(),3.0,"('forecast', 'temperature', 'weather')",1.0,"('weather',)",0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2530830345,New Orleans Online,2016-09-30 0:29:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('halftime',)",,,,,,,,,,,1.0,"('perform',)",,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2530830345,New Orleans Online,2016-10-02 19:43:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('run',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2628066159,Houston Top News,2016-09-26 21:24:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2587843805,KansasCityDailyNews,2016-09-30 20:22:00,2.0,"('medicaid', 'nursing')",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2753146444,Cleveland Online,2016-10-02 21:50:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,3.0,"('clinton', 'politics', 'trump')",,,,,,,,,,,1.0,"('tax',)",,,,,,,,,,,,,,,,,,,,
7.82e+17,3074013672,Oakland Online,2016-09-30 11:17:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('final',)",,,1.0,"('final',)",,,,,,,,,,,,,,,,,,,,,,,1.0,"('act',)",,,,,,
7.81e+17,3071479646,Baltimore Online,2016-09-29 2:12:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2624554209,Los Angeles Daily,2016-09-30 7:19:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('process',)",,,,,,,,,,,,,,,,,,
7.82e+17,2530830345,New Orleans Online,2016-09-30 21:09:00,,,0.0,(),0.0,(),0.0,(),0.0,(),1.0,"('trip',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2743327187,Washington Online,2016-09-30 2:29:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('voter',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-29 0:07:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('commission',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('energy',)"
7.82e+17,2530830345,New Orleans Online,2016-10-01 23:16:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('university',)",,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-28 3:04:00,,,0.0,(),,,,,,,1.0,"('park',)",1.0,"('park',)",1.0,"('park',)",,,,,,,,,1.0,"('live',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2752677905,New York City Today,2016-09-28 0:01:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2570017414,Memphis Online,2016-09-27 11:16:00,,,1.0,"('hold',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2624554209,Los Angeles Daily,2016-10-01 22:48:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2495567768,San Francisco Daily,2016-09-29 16:53:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,3899481526,Syria Today,2016-09-26 14:50:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('government',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,3899481526,Syria Today,2016-09-26 17:37:00,1.0,"('hospital',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('turkey',)",,,1.0,"('refugee',)",,,,
7.82e+17,2587843805,KansasCityDailyNews,2016-10-01 18:58:00,,,1.0,"('truck',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-26 21:36:00,,,1.0,"('hold',)",0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('political',)",,,,,,,,,1.0,"('game',)",,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3071479646,Baltimore Online,2016-09-30 3:55:00,,,0.0,(),0.0,(),0.0,(),1.0,"('want',)",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2944766250,Atlanta Online,2016-09-28 16:51:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2570017414,Memphis Online,2016-09-26 9:33:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2630842499,San Diego Daily,2016-09-27 3:18:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('clinton', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-28 19:30:00,,,0.0,(),1.0,"('flood',)",1.0,"('flood',)",,,,,,,,,1.0,"('budget',)",1.0,"('survive',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,3899481526,Syria Today,2016-10-02 18:18:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-28 14:19:00,1.0,"('disease',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3899481526,Syria Today,2016-09-27 17:22:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('ministry', 'private')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2620614029,Philadelphia Online,2016-09-30 15:39:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2530830345,New Orleans Online,2016-10-02 4:23:00,,,0.0,(),1.0,"('hurricane',)",0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3899481526,Syria Today,2016-09-29 20:32:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"('russia', 'syria')",,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-28 18:59:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('base',)",,,,,,,,,,,,,1.0,"('market',)",,,,,,,,,,,,,,,,,,,,
7.82e+17,2753146444,Cleveland Online,2016-09-30 23:22:00,,,0.0,(),0.0,(),,,,,,,,,,,1.0,"('request',)",,,,,2.0,"('politics', 'vote')",,,,,,,,,,,,,1.0,"('judge',)",,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-27 19:05:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('open',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-29 12:26:00,,,0.0,(),1.0,"('flood',)",1.0,"('flood',)",,,,,,,,,1.0,"('budget',)",,,,,1.0,"('congress',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,3899481526,Syria Today,2016-09-26 18:52:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('job',)",,,,,,,,,,,,,,,,,,,,
7.8e+17,2530830345,New Orleans Online,2016-09-26 1:10:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-28 2:33:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('church',)",,,,,,,,,,,,
7.8e+17,2530830345,New Orleans Online,2016-09-26 18:52:00,1.0,"('infant',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2547141851,Chicago Daily News,2016-09-29 18:07:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3899481526,Syria Today,2016-09-27 15:28:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2752677905,New York City Today,2016-10-02 13:55:00,,,,,,,,,1.0,"('party',)",1.0,"('party',)",,,,,,,,,,,,,1.0,"('party',)",,,1.0,"('student',)",1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2547141851,Chicago Daily News,2016-09-30 15:40:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2587843805,KansasCityDailyNews,2016-09-26 12:45:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2753338899,San Antonio Top News,2016-09-28 17:39:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('candidate',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,3074563039,St. Louis Online,2016-09-26 1:30:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('golf',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2530830345,New Orleans Online,2016-10-02 18:04:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('live',)",,,,,,,1.0,"('game',)",,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2547141851,Chicago Daily News,2016-09-26 14:32:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-28 22:49:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2530830345,New Orleans Online,2016-09-30 22:45:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('bank',)",,,,,,,1.0,"('bank',)",,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-29 7:08:00,1.0,"('body',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3071479646,Baltimore Online,2016-09-29 22:18:00,1.0,"('medical',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('lawsuit',)",,,,,,,,,,,,,,,,,,
7.81e+17,2547141851,Chicago Daily News,2016-09-27 3:22:00,2.0,"('body', 'hospital')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('veteran',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2620614029,Philadelphia Online,2016-09-28 22:29:00,1.0,"('sex',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('student', 'teacher')",,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,3899481526,Syria Today,2016-09-26 9:56:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('syria',)",,,,,,,,
7.81e+17,2944766250,Atlanta Online,2016-09-27 21:52:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,3074563039,St. Louis Online,2016-10-02 9:40:00,,,0.0,(),1.0,"('weather',)",1.0,"('weather',)",0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2928870434,Newspeak Daily,2016-09-28 11:04:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('clinton', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2570017414,Memphis Online,2016-09-28 21:32:00,,,0.0,(),1.0,"('hurricane',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('pay',)",,,,,,,,,,,,,,,,,,,,
7.81e+17,2495567768,San Francisco Daily,2016-09-29 4:33:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2577082467,Cincinnati Today,2016-10-01 15:36:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,3899481526,Syria Today,2016-09-27 14:50:00,,,0.0,(),0.0,(),,,,,1.0,"('book',)",,,,,,,,,,,,,,,,,1.0,"('teach',)",1.0,"('isi',)",,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2928870434,Newspeak Daily,2016-09-26 12:12:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('clinton', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2587843805,KansasCityDailyNews,2016-09-26 14:57:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,1.0,"('lawyer',)",,,,,,,,,,,,,,,,,,
7.81e+17,2752677905,New York City Today,2016-09-27 2:01:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,3899481526,Syria Today,2016-09-30 11:31:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('ministry',)",,,,,,,,,,,,,,,,,,,,,,,1.0,"('russian',)",,,,,,,,
7.82e+17,2753211010,Phoenix Daily News,2016-09-29 15:40:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('clinton', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2753338899,San Antonio Top News,2016-09-30 12:23:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('clinton', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8e+17,2547141851,Chicago Daily News,2016-09-26 14:54:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('price',)",,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-27 15:48:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('live',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2944766250,Atlanta Online,2016-09-27 2:48:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('gun',)",,
7.81e+17,2571870453,Detroit Daily News,2016-09-27 0:38:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('juror',)",,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-27 14:43:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('credit',)",,,,,,,,,,,,,,,,,,,,
7.81e+17,3074563039,St. Louis Online,2016-09-27 23:36:00,,,0.0,(),0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2743327187,Washington Online,2016-09-29 3:42:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2530830345,New Orleans Online,2016-09-30 13:11:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2587843805,KansasCityDailyNews,2016-09-28 1:13:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2743327187,Washington Online,2016-10-01 19:06:00,,,2.0,"('bus', 'truck')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-29 2:03:00,,,0.0,(),0.0,(),,,,,,,,,,,1.0,"('question',)",,,1.0,"('veteran',)",1.0,"('obama',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2530830345,New Orleans Online,2016-09-30 13:35:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2495567768,San Francisco Daily,2016-10-01 21:22:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('clinton', 'voter')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,3074563039,St. Louis Online,2016-10-02 23:27:00,,,0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('trump',)",,,1.0,"('business',)",,,,,1.0,"('business',)",2.0,"('business', 'tax')",,,,,,,,,,,,,,,,,,,,
7.81e+17,3074563039,St. Louis Online,2016-09-27 3:24:00,,,1.0,"('race',)",0.0,(),,,,,,,,,,,,,,,,,3.0,"('clinton', 'politics', 'trump')",,,,,,,1.0,"('terror',)",,,1.0,"('tax',)",,,,,,,,,,,,,,,,,,,,
7.82e+17,2530830345,New Orleans Online,2016-09-29 15:30:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('gun',)",,
7.83e+17,2571870453,Detroit Daily News,2016-10-02 20:38:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2601235821,Pittsburgh Today,2016-10-01 15:15:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('political',)",,,,,,,,,,,1.0,"('tax',)",,,,,,,,,,,,,,,,,,,,
7.82e+17,3074563039,St. Louis Online,2016-09-30 16:56:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('american',)",,,,,,,,,,,,,,,,,1.0,"('white',)",,,,,,,,,,,,,,,,
7.81e+17,3071479646,Baltimore Online,2016-09-29 3:35:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('clinton',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2628066159,Houston Top News,2016-09-28 9:29:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,3.0,"('clinton', 'trump', 'vote')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82e+17,2495567768,San Francisco Daily,2016-10-01 22:30:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2630842499,San Diego Daily,2016-09-28 15:26:00,,,0.0,(),0.0,(),,,1.0,"('police',)",,,,,,,,,,,,,1.0,"('rally',)",,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2630842499,San Diego Daily,2016-09-28 21:26:00,,,0.0,(),0.0,(),0.0,(),1.0,"('police',)",,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,
7.81e+17,2530830345,New Orleans Online,2016-09-28 22:37:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('open',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83e+17,2601235821,Pittsburgh Today,2016-10-02 14:44:00,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('learn',)",,,,,,,,,,,,,,,,,,,,,,,,,,
